SMILES,Tg
*NC1CCC(CC1)CC(NC(=O)CCCCC(=O)*)(C)C,80.0
*NC(=O)CC(c1ccc(cc1)CCC(=O)NCCCCCC*)C,77.0
*NC(=O)CCC(c1ccc(cc1)C(CCC(=O)NCCCCCC*)(C)C)(C)C,92.0
*NC(C(=O)*)CCC(=O)OCCCCCCCCCC,-62.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C2C(C1=O)C1CCC2C1)C(=O)*)(C)C,311.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C2C(C1=O)C1CCC2C1)C(=O)*,293.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C2C(C1=O)CC=CC2)C(=O)*)(C)C,308.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C2C(C1=O)CC=CC2)C(=O)*,286.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C=CC1=O)C(=O)*)(C)C,303.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C=CC1=O)C(=O)*,287.0
*N1C(CN(C(C1)C)C(=O)CCCCCCCCC(=O)*)C,-60.5
*N1CC(CCCC1)NC(=O)CCCCCCCCC(=O)*,-46.5
*Nc1c(ccc(c1)NC(=O)C(=O)*)C,-54.65
*NC(C(=O)*)CCC(=O)OCc1ccc(cc1)[N+](=O)[O-],53.15
*Nc1cc(ccc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccccc1)C(=O)*,300.0
*Nc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccccc1)C(=O)*,321.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccccc1)C(=O)*,285.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccccc1)C(=O)*)(C)C,303.5
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)N1C(=O)C2C(C1=O)C1C=CC2C1)C(=O)*,303.0
*Nc1c(cc(cc1)c1cc(c(cc1)NC(=O)c1cc(ccc1)C(=O)*)O)O,386.0
*NC(=O)C(=O)NCCCC*,120.0
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCC*,63.0
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCC*,22.0
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCCC*,56.0
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCCCC*,20.0
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCCCCC*,45.0
*OC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)OCCCCCCCC*,38.0
*Nc1cc(ccc1)CCc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,203.0
*Nc1cc(ccc1)C=Cc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,272.0
*Nc1cc(ccc1)C#Cc1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,268.0
*Nc1cc(ccc1)CCc1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*,203.0
*NC(=O)c1ccc(cc1)C(=O)NCC(CCC*)C,153.5
*Nc1c(cccc1)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,248.0
*Nc1c(cccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*,263.0
*S(=O)(=O)c1ccc(cc1)C(=O)Nc1c(cccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)*,284.0
*Nc1c(cc(cc1)Br)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,253.0
*Nc1c(cc(cc1)Br)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*,267.0
*S(=O)(=O)c1ccc(cc1)C(=O)Nc1c(cc(cc1)Br)c1ccc(cc1)NC(=O)c1ccc(cc1)*,288.0
*Nc1cc(cc(c1)C(=O)Oc1ccccc1)NC(=O)c1ccc(cc1)C(=O)*,200.0
*Nc1cc(cc(c1)C(=O)Oc1ccc(cc1)c1ccccc1)NC(=O)c1ccc(cc1)C(=O)*,178.0
*Nc1cc(cc(c1)C(=O)Oc1c2c(ccc1)cccc2)NC(=O)c1ccc(cc1)C(=O)*,192.0
*Nc1cc(cc(c1)C(=O)OC(c1ccccc1)c1ccccc1)NC(=O)c1ccc(cc1)C(=O)*,217.0
*c1ncc(cc1)C(=O)NNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)NNC(=O)*)(c1ccccc1)c1ccccc1,256.0
*c1cncc(c1)C(=O)NNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)NNC(=O)*)(c1ccccc1)c1ccccc1,234.0
*NNC(=O)c1c2c(c(cc1)C(=O)NNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(c1ccccc1)c1ccccc1)cccc2,271.5
*NC(=O)CC(=O)NCCCC*,73.0
*NC(=O)CC(=O)NCCCCCC*,50.0
*NC(=O)CC(=O)NCCCCCCCC*,55.0
*NC(=O)C(C(C(=O)NCCCC*)OC)OC,100.0
*NC(=O)C(C(C(=O)NCCCCCC*)OC)OC,106.0
*NC(=O)C(C(C(=O)NCCCCCCCC*)OC)OC,89.0
*NC(=O)C(C(C(=O)NCCC*)OC)OC,123.0
*NC(=O)C(C(C(=O)NCCCCC*)OC)OC,113.0
*NC(=O)C(C(C(=O)NCCCCCCC*)OC)OC,87.0
*NC(=O)C(C(C(=O)NCCCCCCCCC*)OC)OC,84.0
*NC(=O)C(C(C(=O)NCCCCCCCCCCCC*)OC)OC,84.0
*NC(=O)c1c(cc(cc1)C(=O)NCC*)Sc1ccccc1,172.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCC*)Sc1ccccc1,136.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Sc1ccccc1,121.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCC*)Sc1ccccc1,110.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCCCC*)Sc1ccccc1,100.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCCCCCC*)Sc1ccccc1,92.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccc(cc1)F,112.5
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccc(cc1)Cl,112.5
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccc(cc1)Br,116.0
*c1n(cnc1C(=O)NCCCCCCNC(=O)*)C,86.0
*c1n(cnc1C(=O)NCC(CNC(=O)*)(C)C)C,152.0
*c1n(cnc1C(=O)NCCNC(=O)*)C,189.0
*Nc1cc(ccc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)*,321.0
*Nc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)*,327.0
*Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)*,339.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccncc1)C(=O)*,302.0
*Nc1ccc(cc1)NC(=O)Cc1c(cc(c(c1)C)CC(=O)*)C,175.0
*Nc1cc(ccc1)NC(=O)Cc1c(cc(c(c1)C)CC(=O)*)C,249.0
*Nc1ccc(cc1)c1ccc(cc1)NC(=O)Cc1c(cc(c(c1)C)CC(=O)*)C,171.0
*Nc1ccc(cc1)NC(=O)Cc1c(cc(c(c1)CC(=O)*)C)C,208.0
*Nc1cc(ccc1)NC(=O)Cc1c(cc(c(c1)CC(=O)*)C)C,222.0
*Nc1ccc(cc1)c1ccc(cc1)NC(=O)Cc1c(cc(c(c1)CC(=O)*)C)C,230.0
*NC(=C(NC(=O)c1ccc(cc1)C(=O)*)C#N)C#N,232.0
*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCCCCCCCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,125.0
*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCCCCCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,144.0
*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCCCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,159.0
*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,177.6
*Nc1c(cc(c(c1)[N+](=O)[O-])NC(=O)CCCCC(=O)*)C=Cc1ccc(cc1)N(C)C,206.0
*NC(C(=O)*)CCC(=O)OCc1ccc(cc1)F,46.9
*NC(C(=O)*)CCC(=O)OCc1ccc(cc1)C(F)(F)F,26.57
*N=Nc1ccc(cc1)C(=O)NCCCCNC(=O)c1ccc(cc1)*,215.0
*N=Nc1ccc(cc1)NC(=O)CCC(=O)Nc1ccc(cc1)*,220.0
*Nc1ccc(cc1)NC(=O)c1c(ccc(c1)C(=O)c1cc(c(cc1)C(=O)O)C(=O)*)C(=O)O,213.2
*Nc1ccc(cc1)NC(=O)c1c(ccc(c1)c1cc(c(cc1)C(=O)O)C(=O)*)C(=O)O,248.4
*Nc1ccc(cc1)NC(=O)c1c(cc(c(c1)C(=O)*)C(=O)O)C(=O)O,283.4
*Nc1cc(cc(c1)C(=O)OC1C(CCC(C1)C)C(C)C)NC(=O)c1cc(cc(c1)OCCN(c1ccc(cc1)[N+](=O)[O-])C)C(=O)*,193.0
*Nc1cc(cc(c1)C(=O)OC)NC(=O)c1cc(cc(c1)OCCN(c1ccc(cc1)[N+](=O)[O-])C)C(=O)*,177.0
*Nc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)*)C)C,293.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)*)C)C)(C(F)(F)F)C(F)(F)F,289.0
*S(=O)(=O)c1cc(ccc1)NC(=O)c1c(cc(cc1)c1cc(c(cc1)C(=O)Nc1cc(ccc1)*)C)C,260.0
*Nc1ccc(cc1)c1c(cc(cc1c1ccccc1)c1ccc(cc1)c1cc(c(c(c1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*)c1ccccc1)c1ccccc1,290.0
*Nc1ccc(cc1)c1c(cc(cc1c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1cc(c(c(c1)c1ccc(cc1)c1ccccc1)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*)c1ccc(cc1)c1ccccc1)c1ccc(cc1)c1ccccc1,305.0
*c1nc2c(nc1c1ccc(cc1)C(=O)NCCCCCCNC(=O)c1ccc(cc1)*)cccc2,201.0
*c1nc2c(nc1c1ccc(cc1)C(=O)NCCCCCCCCNC(=O)c1ccc(cc1)*)cccc2,185.0
*c1nc2c(nc1c1ccc(cc1)C(=O)NCCCCCCCCCCNC(=O)c1ccc(cc1)*)cccc2,166.0
*c1nc2c(nc1c1ccc(cc1)C(=O)NCCCCCCCCCCCCNC(=O)c1ccc(cc1)*)cccc2,154.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,228.5
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,205.5
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCC,199.5
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,225.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,199.5
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCC,204.5
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCC,220.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCC,199.5
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCC,250.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,305.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,280.0
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,196.5
*Nc1c(cc(cc1)NC(=O)c1ccc(cc1)NC(=O)CCCCCCCCCCCCC(=O)Nc1ccc(cc1)C(=O)*)C(=O)OCCCCCCCCCCCCCCCCCC,191.0
*Nc1ccc(cc1)NC(=O)c1c(cc(c(c1)C(=O)*)C(=O)OCC)C(=O)OCC,221.6
*c1c2c(c(=O)n(n1)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)*)cccc2,422.0
*N(C(=O)C(C(C(C(=O)N(CCCCCC*)CC(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(C(F)(F)F)(F)F,119.4
*N(C(=O)C(C(C(C(C(=O)N(CCCCCC*)CC(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(C(F)(F)F)(F)F,174.0
*N(C(=O)C(C(C(C(=O)N(CCCCCC*)CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,187.5
*S(=O)(=O)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)Nc1ccc(cc1)*,78.0
*Nc1ccc(cc1)NC(=O)c1c(ccc(c1)c1cc(c(cc1)C(=O)OCC)C(=O)*)C(=O)OCC,231.7
*Nc1ccc(cc1)NC(=O)c1c(ccc(c1)c1cc(c(cc1)C(=O)OC)C(=O)*)C(=O)OC,234.2
*NC(C(=O)*)CCC(=O)Nc1ccc(cc1)N(c1ccccc1)c1ccccc1,132.0
*Nc1cc(cc(c1)C(=O)OCCCN(c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)C)C)NC(=O)c1cc(cc(c1)OCCCS(=O)(=O)c1ccc(cc1)N=Nc1ccc(cc1)N(C)C)C(=O)*,166.0
*Nc1cc(cc(c1)C(=O)OCCCN(c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)C)C)NC(=O)c1cc(cc(c1)OCCCN(c1ccc(cc1)N=Nc1ccc(cc1)S(=O)(=O)C)C)C(=O)*,168.0
*Nc1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)*)(C)C,338.0
*Nc1cc(ccc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)*)(C)C,303.0
*Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)*)(C)C,320.0
*Nc1ccc(cc1)C(=O)Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)*)(C)C,300.0
*S(=O)(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)Nc1ccc(cc1)*)(C)C,315.0
*Nc1c2c(ccc1)c(ccc2)NC(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)*)(C)C,378.0
*N(c1ccc(cc1)/C=C/c1ccc(cc1)/C=C(/C(=O)NC1C(CCCC1)NC(=O)/C(=C/c1ccc(cc1)/C=C/c1ccc(cc1)N(Cc1c(cccc1)C*)CC)/C#N)\C#N)CC,201.0
*N(c1ccc(cc1)N(c1ccc(cc1)/C=C(/C(=O)NC1C(CCCC1)NC(=O)/C(=C/c1ccc(cc1)*)/C#N)\C#N)c1ccccc1)c1ccccc1,239.0
*N(c1ccc(cc1)/C=C(/C(=O)Nc1cc(ccc1)NC(=O)/C(=C/c1ccc(cc1)N(Cc1c(cccc1)C*)CC)/C#N)\C#N)CC,188.0
*NNC(=O)c1c(cc(cc1)C(=O)*)OCC,240.0
*NNC(=O)c1c(cc(cc1)C(=O)*)OCCCCC,234.0
*NNC(=O)c1c(cc(cc1)C(=O)*)OCCCCCCCC,203.5
*NNC(=O)c1c(cc(cc1)C(=O)*)OCCCCCCCCCC,193.0
*Nc1ccc(cc1)NC(=O)c1c(cc(cc1)C(c1cc(c(cc1)C(=O)*)C(=O)OCC)(C(F)(F)F)C(F)(F)F)C(=O)OCC,270.0
*Nc1ccc(cc1)NC(=O)c1c(cc(cc1)C(=O)c1cc(c(cc1)C(=O)*)C(=O)OCC)C(=O)OCC,275.0
*N(CCNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)NCC*)(C)C)c1ccc(cc1)/C=C/c1ccc(cc1)[N+](=O)[O-],157.5
*N(CCNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)NCC*)(CCCC)CCCC)c1ccc(cc1)/C=C/c1ccc(cc1)[N+](=O)[O-],115.0
*N(CCNC(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)NCC*)(c1ccccc1)c1ccccc1)c1ccc(cc1)/C=C/c1ccc(cc1)[N+](=O)[O-],157.5
*NC(=O)CCCCCCCCCCCCCCC(=O)NCCCCCC*,40.0
*NC(=O)CCCCCCCCCCCCCCC(=O)NCCCCCCCC*,52.0
*NC(=O)CCCCCCCCCCCCCCC(=O)NCCCCCCCCCC*,45.0
*NC(=O)CCCCCCCCCCCCCCC(=O)NCCCCCCCCCCCC*,46.0
*NC(=O)CCCCCCCCCCCCC(=O)NCCCCCCCCCCCC*,49.0
*Nc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*,319.0
*Nc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,277.0
*Nc1ccc(cc1)C1(c2ccccc2c2ccccc12)c1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)*,284.0
*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)*)C(=O)OCCCCCC,51.5
*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)*)C(=O)OCCCC,67.0
*Oc1ccc(cc1)CC(NC(=O)CCc1ccc(cc1)OC(=O)*)C(=O)OCC,83.67
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCN1C(=O)c2c(C1=O)cccc2)C(=O)*,235.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCN1C(=O)c2c(C1=O)cccc2)C(=O)*,220.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCN1C(=O)c2c(C1=O)cccc2)C(=O)*)(C(F)(F)F)C(F)(F)F,240.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCCCN1C(=O)c2c(C1=O)cccc2)C(=O)*,195.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCCCN1C(=O)c2c(C1=O)cccc2)C(=O)*)(C(F)(F)F)C(F)(F)F,225.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)CCCCCCCCCCN1C(=O)c2c(C1=O)cccc2)C(=O)*,150.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*)(C(F)(F)F)C(F)(F)F,290.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*)(C(F)(F)F)C(F)(F)F,272.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)*)(C(F)(F)F)C(F)(F)F,284.1
*Nc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*,300.0
*Nc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*,253.2
*Nc1ccc(cc1)C(=O)c1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)*,271.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(ccc1)C(=O)*)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,230.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)C(=O)*)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,245.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)*)(C(F)(F)F)C(F)(F)F)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,235.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc(cc(c1)C(C)(C)C)C(=O)*)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,235.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)*)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,251.0
*Nc1ccc(cc1)C(c1ccc(cc1)NC(=O)c1cc2c(cc1)cc(cc2)C(=O)*)(P1(=O)c2ccccc2c2ccccc2O1)P1(=O)c2ccccc2c2ccccc2O1,241.0
*NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NCCCCCCCCCCC*,29.0
*NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NCCCCCCCCC*,42.0
*NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NCCCCCCC*,46.0
*NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NCCCCC*,52.0
*Nc1c(cc(cc1)c1cc(c(cc1)NC(=O)c1cc(ccc1)C(=O)*)OC)OC,218.2
*Nc1ccc(cc1)NC(=O)c1c(cc(cc1)C(=O)c1cc(c(cc1)C(=O)*)C(=O)O)C(=O)O,317.0
*NC(=O)c1c(cc(cc1)C(=O)NCC*)Oc1ccccc1,164.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCC*)Oc1ccccc1,125.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccccc1,108.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCC*)Oc1ccccc1,96.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCCCC*)Oc1ccccc1,94.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCCCCCCCC*)Oc1ccccc1,75.0
*NC(=O)c1c(cc(cc1)C(=O)NCCCCCC*)Oc1ccc(cc1)c1ccccc1,112.0
*Nc1cc(cc(c1)C(=O)OCCOc1ccc(cc1)C=CC(=O)c1ccccc1)NC(=O)c1cc(ccc1)C(=O)*,216.0
*Nc1cc(cc(c1)C(=O)OCCOc1ccc(cc1)C=CC(=O)c1ccccc1)NC(=O)c1ccc(cc1)C(=O)*,233.0
*Nc1cc(cc(c1)C(=O)OCCOc1ccc(cc1)C=CC(=O)c1ccccc1)NC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)*,254.0
*Nc1cc(cc(c1)C(=O)OCCOc1ccc(cc1)C=CC(=O)c1ccccc1)NC(=O)c1cc2c(cc1)cc(cc2)C(=O)*,247.0
*Nc1cc(cc(c1)C(=O)OCCOC(=O)C=Cc1ccc(cc1)N(C)C)NC(=O)c1cc(ccc1)C(=O)*,186.0
*Nc1cc(cc(c1)C(=O)OCCOC(=O)C=Cc1ccc(cc1)N(C)C)NC(=O)c1ccc(cc1)C(=O)*,198.0
*NC(=O)CCCCCCCCCCC(=O)NCCCCCCCCCCC*,39.0
*N(C(=O)CCC(=O)N(CCCCCC*)C)C,7.5
*N(C(=O)CCCC(=O)N(CCCCCC*)C)C,3.0
*C1(CCN(CC1)C(=O)CCC(=O)N1CCC(CC1)(CCC*)C)C,99.0
*C1(CCN(CC1)C(=O)C(CC(=O)N1CCC(CC1)(CCC*)C)C)C,72.0
*C1(CCN(CC1)C(=O)CCCC(=O)N1CCC(CC1)(CCC*)C)C,58.0
*NC(=O)C(CC(C(=O)NCCCCCC*)CC)CC,94.0
*Nc1ccc(cc1)c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)NC(=O)C(N1C(=O)c2c(C1=O)cccc2)C)C(=O)*,202.0
*S(=O)(=O)c1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)c1ccc(cc1)NC(=O)C(N1C(=O)c2c(C1=O)cccc2)C)C(=O)Nc1ccc(cc1)*,208.0
*Nc1ccc(cc1)Cc1ccc(cc1)NC(=O)c1cc(cc(c1)NC(=O)C(C(CC)C)N1C(=O)c2c(C1=O)cccc2)C(=O)*,195.0
*Nc1c(ccc(c1)NC(=O)c1cc(cc(c1)NC(=O)C(C(CC)C)N1C(=O)c2c(C1=O)cccc2)C(=O)*)C,166.0
*NC1CC(CC(C1)(CNC(=O)c1cc(cc(c1)NC(=O)C(C(CC)C)N1C(=O)c2c(C1=O)cccc2)C(=O)*)C)(C)C,128.0
*NC(=O)c1cc(cc(c1)NC(=O)C(C(CC)C)N1C(=O)c2c(C1=O)cccc2)C(=O)NCCCCCC*,135.0
*S(=O)(=O)NCCCCCCNC(=O)C(*)(F)F,51.0
*O[Si](CCCNC(=O)C(=O)NCCC[Si](*)(C)C)(C)C,-46.48
*c1ccc2c(nc([nH]2)c2ccc(cc2)C(=O)Nc2cc(ccc2)NC(=O)*)c1,325.0
*c1ccc2c(nc([nH]2)c2ccc(cc2)C(=O)Nc2ccc(cc2)C(=O)Nc2ccc(cc2)NC(=O)*)c1,295.0
*c1ccc2c(nc([nH]2)c2ccc(cc2)C(=O)Nc2cc(ccc2)C(=O)Nc2cc(ccc2)NC(=O)*)c1,292.0
*c1ccc2c(nc([nH]2)c2ccc(cc2)c2nc3c([nH]2)ccc(c3)C(=O)Nc2cc(ccc2)NC(=O)*)c1,294.0
